instant,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,temp_actual,atemp_actual,hum_actual,windspeed_actual,time_group,temp_category
7868,2011-11-29,Winter,2011,Nov,11,No,Tuesday,Light Rain/Snow,0.5,0.4848,0.88,0.2985,1,10,11,20.5,24.240000000000002,88.0,19.999499999999998,Morning,Mild
7869,2011-11-29,Winter,2011,Nov,12,No,Tuesday,Light Rain/Snow,0.42,0.4242,0.82,0.4179,1,17,18,17.22,21.21,82.0,27.999299999999998,Afternoon,Mild
7870,2011-11-29,Winter,2011,Nov,13,No,Tuesday,Light Rain/Snow,0.42,0.4242,0.77,0.2836,0,22,22,17.22,21.21,77.0,19.0012,Afternoon,Mild
7871,2011-11-29,Winter,2011,Nov,14,No,Tuesday,Light Rain/Snow,0.4,0.4091,0.94,0.194,1,35,36,16.400000000000002,20.455000000000002,94.0,12.998000000000001,Afternoon,Mild
7872,2011-11-29,Winter,2011,Nov,15,No,Tuesday,Light Rain/Snow,0.4,0.4091,0.87,0.3284,5,60,65,16.400000000000002,20.455000000000002,87.0,22.0028,Afternoon,Mild
7873,2011-11-29,Winter,2011,Nov,16,No,Tuesday,Light Rain/Snow,0.4,0.4091,0.87,0.2239,5,146,151,16.400000000000002,20.455000000000002,87.0,15.001299999999999,Afternoon,Mild
7874,2011-11-29,Winter,2011,Nov,17,No,Tuesday,Mist,0.4,0.4091,0.87,0.2985,8,346,354,16.400000000000002,20.455000000000002,87.0,19.999499999999998,Evening,Mild
7875,2011-11-29,Winter,2011,Nov,18,No,Tuesday,Mist,0.4,0.4091,0.82,0.2985,11,347,358,16.400000000000002,20.455000000000002,82.0,19.999499999999998,Evening,Mild
7876,2011-11-29,Winter,2011,Nov,19,No,Tuesday,Mist,0.4,0.4091,0.82,0.3284,6,244,250,16.400000000000002,20.455000000000002,82.0,22.0028,Evening,Mild
7877,2011-11-29,Winter,2011,Nov,20,No,Tuesday,Mist,0.38,0.3939,0.87,0.2537,8,176,184,15.58,19.695,87.0,16.997899999999998,Evening,Mild
7878,2011-11-29,Winter,2011,Nov,21,No,Tuesday,Mist,0.38,0.3939,0.87,0.2537,9,116,125,15.58,19.695,87.0,16.997899999999998,Night,Mild
7879,2011-11-29,Winter,2011,Nov,22,No,Tuesday,Clear,0.38,0.3939,0.82,0.2985,5,90,95,15.58,19.695,82.0,19.999499999999998,Night,Mild
7880,2011-11-29,Winter,2011,Nov,23,No,Tuesday,Clear,0.36,0.3333,0.76,0.3881,0,53,53,14.76,16.665,76.0,26.0027,Night,Mild
7881,2011-11-30,Winter,2011,Nov,0,No,Wednesday,Clear,0.36,0.3333,0.62,0.4179,1,23,24,14.76,16.665,62.0,27.999299999999998,Night,Mild
7882,2011-11-30,Winter,2011,Nov,1,No,Wednesday,Clear,0.34,0.303,0.66,0.3284,0,8,8,13.940000000000001,15.15,66.0,22.0028,Night,Cold
7883,2011-11-30,Winter,2011,Nov,2,No,Wednesday,Clear,0.32,0.3182,0.7,0.1642,0,5,5,13.120000000000001,15.909999999999998,70.0,11.0014,Night,Cold
7884,2011-11-30,Winter,2011,Nov,3,No,Wednesday,Clear,0.32,0.3182,0.7,0.1642,0,1,1,13.120000000000001,15.909999999999998,70.0,11.0014,Night,Cold
7885,2011-11-30,Winter,2011,Nov,4,No,Wednesday,Clear,0.3,0.2879,0.75,0.2239,0,5,5,12.299999999999999,14.395,75.0,15.001299999999999,Night,Cold
7886,2011-11-30,Winter,2011,Nov,5,No,Wednesday,Clear,0.28,0.2727,0.81,0.194,1,21,22,11.48,13.635,81.0,12.998000000000001,Night,Cold
7887,2011-11-30,Winter,2011,Nov,6,No,Wednesday,Clear,0.26,0.2727,0.87,0.1045,3,100,103,10.66,13.635,87.0,7.0015,Morning,Cold
7888,2011-11-30,Winter,2011,Nov,7,No,Wednesday,Clear,0.26,0.2727,0.81,0.1045,9,276,285,10.66,13.635,81.0,7.0015,Morning,Cold
7889,2011-11-30,Winter,2011,Nov,8,No,Wednesday,Clear,0.28,0.2727,0.81,0.194,13,465,478,11.48,13.635,81.0,12.998000000000001,Morning,Cold
7890,2011-11-30,Winter,2011,Nov,9,No,Wednesday,Clear,0.3,0.2879,0.75,0.2836,7,186,193,12.299999999999999,14.395,75.0,19.0012,Morning,Cold
7891,2011-11-30,Winter,2011,Nov,10,No,Wednesday,Clear,0.34,0.3182,0.66,0.2239,15,95,110,13.940000000000001,15.909999999999998,66.0,15.001299999999999,Morning,Cold
7892,2011-11-30,Winter,2011,Nov,11,No,Wednesday,Clear,0.38,0.3939,0.54,0.2985,10,112,122,15.58,19.695,54.0,19.999499999999998,Morning,Mild
7893,2011-11-30,Winter,2011,Nov,12,No,Wednesday,Mist,0.36,0.3333,0.53,0.2836,12,148,160,14.76,16.665,53.0,19.0012,Afternoon,Mild
7894,2011-11-30,Winter,2011,Nov,13,No,Wednesday,Mist,0.38,0.3939,0.43,0.3582,16,131,147,15.58,19.695,43.0,23.9994,Afternoon,Mild
7895,2011-11-30,Winter,2011,Nov,14,No,Wednesday,Mist,0.38,0.3939,0.43,0.3582,13,99,112,15.58,19.695,43.0,23.9994,Afternoon,Mild
7896,2011-11-30,Winter,2011,Nov,15,No,Wednesday,Clear,0.36,0.3333,0.46,0.3284,11,104,115,14.76,16.665,46.0,22.0028,Afternoon,Mild
7897,2011-11-30,Winter,2011,Nov,16,No,Wednesday,Clear,0.36,0.3333,0.46,0.2836,27,199,226,14.76,16.665,46.0,19.0012,Afternoon,Mild
7898,2011-11-30,Winter,2011,Nov,17,No,Wednesday,Mist,0.34,0.303,0.49,0.3284,15,365,380,13.940000000000001,15.15,49.0,22.0028,Evening,Cold
7899,2011-11-30,Winter,2011,Nov,18,No,Wednesday,Clear,0.34,0.303,0.49,0.3284,7,369,376,13.940000000000001,15.15,49.0,22.0028,Evening,Cold
7900,2011-11-30,Winter,2011,Nov,19,No,Wednesday,Mist,0.32,0.303,0.57,0.2836,6,273,279,13.120000000000001,15.15,56.99999999999999,19.0012,Evening,Cold
7901,2011-11-30,Winter,2011,Nov,20,No,Wednesday,Mist,0.32,0.303,0.57,0.2836,6,184,190,13.120000000000001,15.15,56.99999999999999,19.0012,Evening,Cold
7902,2011-11-30,Winter,2011,Nov,21,No,Wednesday,Clear,0.32,0.2879,0.53,0.3881,7,128,135,13.120000000000001,14.395,53.0,26.0027,Night,Cold
7903,2011-11-30,Winter,2011,Nov,22,No,Wednesday,Clear,0.3,0.2727,0.56,0.2985,5,82,87,12.299999999999999,13.635,56.00000000000001,19.999499999999998,Night,Cold
7904,2011-11-30,Winter,2011,Nov,23,No,Wednesday,Clear,0.28,0.2576,0.52,0.2836,4,46,50,11.48,12.879999999999999,52.0,19.0012,Night,Cold
7905,2011-12-01,Winter,2011,Dec,0,No,Thursday,Clear,0.28,0.2576,0.52,0.3284,1,19,20,11.48,12.879999999999999,52.0,22.0028,Night,Cold
7906,2011-12-01,Winter,2011,Dec,1,No,Thursday,Clear,0.26,0.2424,0.6,0.2836,1,9,10,10.66,12.120000000000001,60.0,19.0012,Night,Cold
7907,2011-12-01,Winter,2011,Dec,2,No,Thursday,Clear,0.26,0.2273,0.56,0.2985,1,8,9,10.66,11.365,56.00000000000001,19.999499999999998,Night,Cold
7908,2011-12-01,Winter,2011,Dec,3,No,Thursday,Clear,0.26,0.2424,0.56,0.2537,1,6,7,10.66,12.120000000000001,56.00000000000001,16.997899999999998,Night,Cold
7909,2011-12-01,Winter,2011,Dec,4,No,Thursday,Clear,0.26,0.2424,0.56,0.2836,0,1,1,10.66,12.120000000000001,56.00000000000001,19.0012,Night,Cold
7910,2011-12-01,Winter,2011,Dec,5,No,Thursday,Clear,0.26,0.2424,0.56,0.2537,1,23,24,10.66,12.120000000000001,56.00000000000001,16.997899999999998,Night,Cold
7911,2011-12-01,Winter,2011,Dec,6,No,Thursday,Clear,0.24,0.2121,0.65,0.2836,5,92,97,9.84,10.605,65.0,19.0012,Morning,Cold
7912,2011-12-01,Winter,2011,Dec,7,No,Thursday,Clear,0.24,0.2121,0.65,0.3582,11,265,276,9.84,10.605,65.0,23.9994,Morning,Cold
7913,2011-12-01,Winter,2011,Dec,8,No,Thursday,Clear,0.26,0.2273,0.6,0.3284,15,462,477,10.66,11.365,60.0,22.0028,Morning,Cold
7914,2011-12-01,Winter,2011,Dec,9,No,Thursday,Clear,0.3,0.2727,0.52,0.3284,9,215,224,12.299999999999999,13.635,52.0,22.0028,Morning,Cold
7915,2011-12-01,Winter,2011,Dec,10,No,Thursday,Clear,0.32,0.303,0.53,0.2985,7,86,93,13.120000000000001,15.15,53.0,19.999499999999998,Morning,Cold
7916,2011-12-01,Winter,2011,Dec,11,No,Thursday,Clear,0.34,0.3182,0.49,0.2537,7,95,102,13.940000000000001,15.909999999999998,49.0,16.997899999999998,Morning,Cold
7917,2011-12-01,Winter,2011,Dec,12,No,Thursday,Clear,0.36,0.3485,0.46,0.2239,9,139,148,14.76,17.424999999999997,46.0,15.001299999999999,Afternoon,Mild
7918,2011-12-01,Winter,2011,Dec,13,No,Thursday,Clear,0.4,0.4091,0.4,0.2239,17,137,154,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Afternoon,Mild
7919,2011-12-01,Winter,2011,Dec,14,No,Thursday,Clear,0.4,0.4091,0.4,0.2239,20,130,150,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Afternoon,Mild
7920,2011-12-01,Winter,2011,Dec,15,No,Thursday,Clear,0.4,0.4091,0.4,0.2239,10,144,154,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Afternoon,Mild
7921,2011-12-01,Winter,2011,Dec,16,No,Thursday,Clear,0.4,0.4091,0.4,0.194,9,192,201,16.400000000000002,20.455000000000002,40.0,12.998000000000001,Afternoon,Mild
7922,2011-12-01,Winter,2011,Dec,17,No,Thursday,Clear,0.36,0.3485,0.46,0.1343,9,409,418,14.76,17.424999999999997,46.0,8.9981,Evening,Mild
7923,2011-12-01,Winter,2011,Dec,18,No,Thursday,Clear,0.36,0.3636,0.43,0.1045,12,393,405,14.76,18.18,43.0,7.0015,Evening,Mild
7924,2011-12-01,Winter,2011,Dec,19,No,Thursday,Clear,0.34,0.3485,0.46,0.1045,9,219,228,13.940000000000001,17.424999999999997,46.0,7.0015,Evening,Cold
7925,2011-12-01,Winter,2011,Dec,20,No,Thursday,Clear,0.34,0.3485,0.46,0.1045,12,178,190,13.940000000000001,17.424999999999997,46.0,7.0015,Evening,Cold
7926,2011-12-01,Winter,2011,Dec,21,No,Thursday,Clear,0.3,0.3182,0.61,0.1045,8,154,162,12.299999999999999,15.909999999999998,61.0,7.0015,Night,Cold
7927,2011-12-01,Winter,2011,Dec,22,No,Thursday,Clear,0.3,0.3333,0.61,0.0,5,99,104,12.299999999999999,16.665,61.0,0.0,Night,Cold
7928,2011-12-01,Winter,2011,Dec,23,No,Thursday,Clear,0.26,0.2879,0.7,0.0896,3,70,73,10.66,14.395,70.0,6.0032,Night,Cold
7929,2011-12-02,Winter,2011,Dec,0,No,Friday,Clear,0.26,0.2879,0.7,0.0896,6,32,38,10.66,14.395,70.0,6.0032,Night,Cold
7930,2011-12-02,Winter,2011,Dec,1,No,Friday,Clear,0.24,0.2879,0.75,0.0,1,14,15,9.84,14.395,75.0,0.0,Night,Cold
7931,2011-12-02,Winter,2011,Dec,2,No,Friday,Clear,0.24,0.2879,0.75,0.0,0,10,10,9.84,14.395,75.0,0.0,Night,Cold
7932,2011-12-02,Winter,2011,Dec,3,No,Friday,Clear,0.22,0.2727,0.8,0.0,0,1,1,9.02,13.635,80.0,0.0,Night,Cold
7933,2011-12-02,Winter,2011,Dec,4,No,Friday,Clear,0.22,0.2727,0.8,0.0,0,3,3,9.02,13.635,80.0,0.0,Night,Cold
7934,2011-12-02,Winter,2011,Dec,5,No,Friday,Clear,0.22,0.2576,0.8,0.0896,0,23,23,9.02,12.879999999999999,80.0,6.0032,Night,Cold
7935,2011-12-02,Winter,2011,Dec,6,No,Friday,Clear,0.22,0.2727,0.8,0.0,3,84,87,9.02,13.635,80.0,0.0,Morning,Cold
7936,2011-12-02,Winter,2011,Dec,7,No,Friday,Clear,0.22,0.2576,0.87,0.0896,6,199,205,9.02,12.879999999999999,87.0,6.0032,Morning,Cold
7937,2011-12-02,Winter,2011,Dec,8,No,Friday,Clear,0.24,0.2879,0.87,0.0,13,432,445,9.84,14.395,87.0,0.0,Morning,Cold
7938,2011-12-02,Winter,2011,Dec,9,No,Friday,Clear,0.28,0.3182,0.81,0.0,12,234,246,11.48,15.909999999999998,81.0,0.0,Morning,Cold
7939,2011-12-02,Winter,2011,Dec,10,No,Friday,Clear,0.3,0.2879,0.75,0.2239,16,89,105,12.299999999999999,14.395,75.0,15.001299999999999,Morning,Cold
7940,2011-12-02,Winter,2011,Dec,11,No,Friday,Clear,0.34,0.3333,0.66,0.1642,18,142,160,13.940000000000001,16.665,66.0,11.0014,Morning,Cold
7941,2011-12-02,Winter,2011,Dec,12,No,Friday,Clear,0.36,0.3485,0.57,0.1343,18,186,204,14.76,17.424999999999997,56.99999999999999,8.9981,Afternoon,Mild
7942,2011-12-02,Winter,2011,Dec,13,No,Friday,Clear,0.4,0.4091,0.47,0.1343,19,188,207,16.400000000000002,20.455000000000002,47.0,8.9981,Afternoon,Mild
7943,2011-12-02,Winter,2011,Dec,14,No,Friday,Clear,0.42,0.4242,0.44,0.1045,25,145,170,17.22,21.21,44.0,7.0015,Afternoon,Mild
7944,2011-12-02,Winter,2011,Dec,15,No,Friday,Clear,0.42,0.4242,0.41,0.0896,24,175,199,17.22,21.21,41.0,6.0032,Afternoon,Mild
7945,2011-12-02,Winter,2011,Dec,16,No,Friday,Clear,0.42,0.4242,0.41,0.0896,22,254,276,17.22,21.21,41.0,6.0032,Afternoon,Mild
7946,2011-12-02,Winter,2011,Dec,17,No,Friday,Clear,0.42,0.4242,0.38,0.0,20,391,411,17.22,21.21,38.0,0.0,Evening,Mild
7947,2011-12-02,Winter,2011,Dec,18,No,Friday,Clear,0.4,0.4091,0.5,0.0,10,362,372,16.400000000000002,20.455000000000002,50.0,0.0,Evening,Mild
7948,2011-12-02,Winter,2011,Dec,19,No,Friday,Clear,0.34,0.3182,0.53,0.2537,13,252,265,13.940000000000001,15.909999999999998,53.0,16.997899999999998,Evening,Cold
7949,2011-12-02,Winter,2011,Dec,20,No,Friday,Clear,0.38,0.3939,0.4,0.2836,12,178,190,15.58,19.695,40.0,19.0012,Evening,Mild
7950,2011-12-02,Winter,2011,Dec,21,No,Friday,Clear,0.34,0.3333,0.49,0.194,9,102,111,13.940000000000001,16.665,49.0,12.998000000000001,Night,Cold
7951,2011-12-02,Winter,2011,Dec,22,No,Friday,Clear,0.32,0.3182,0.53,0.194,7,95,102,13.120000000000001,15.909999999999998,53.0,12.998000000000001,Night,Cold
7952,2011-12-02,Winter,2011,Dec,23,No,Friday,Clear,0.32,0.303,0.53,0.2836,14,81,95,13.120000000000001,15.15,53.0,19.0012,Night,Cold
7953,2011-12-03,Winter,2011,Dec,0,No,Saturday,Clear,0.3,0.2879,0.56,0.2537,10,65,75,12.299999999999999,14.395,56.00000000000001,16.997899999999998,Night,Cold
7954,2011-12-03,Winter,2011,Dec,1,No,Saturday,Clear,0.26,0.2576,0.65,0.194,9,62,71,10.66,12.879999999999999,65.0,12.998000000000001,Night,Cold
7955,2011-12-03,Winter,2011,Dec,2,No,Saturday,Clear,0.26,0.2576,0.65,0.1642,9,41,50,10.66,12.879999999999999,65.0,11.0014,Night,Cold
7956,2011-12-03,Winter,2011,Dec,3,No,Saturday,Clear,0.24,0.2424,0.7,0.1343,4,5,9,9.84,12.120000000000001,70.0,8.9981,Night,Cold
7957,2011-12-03,Winter,2011,Dec,4,No,Saturday,Clear,0.22,0.2273,0.75,0.1343,1,7,8,9.02,11.365,75.0,8.9981,Night,Cold
7958,2011-12-03,Winter,2011,Dec,5,No,Saturday,Clear,0.24,0.2576,0.7,0.0896,0,6,6,9.84,12.879999999999999,70.0,6.0032,Night,Cold
7959,2011-12-03,Winter,2011,Dec,6,No,Saturday,Clear,0.24,0.2576,0.65,0.1045,1,10,11,9.84,12.879999999999999,65.0,7.0015,Morning,Cold
7960,2011-12-03,Winter,2011,Dec,7,No,Saturday,Clear,0.22,0.2576,0.75,0.0896,2,24,26,9.02,12.879999999999999,75.0,6.0032,Morning,Cold
7961,2011-12-03,Winter,2011,Dec,8,No,Saturday,Clear,0.24,0.2576,0.75,0.0896,1,62,63,9.84,12.879999999999999,75.0,6.0032,Morning,Cold
7962,2011-12-03,Winter,2011,Dec,9,No,Saturday,Clear,0.26,0.2727,0.7,0.1045,25,99,124,10.66,13.635,70.0,7.0015,Morning,Cold
7963,2011-12-03,Winter,2011,Dec,10,No,Saturday,Clear,0.32,0.3333,0.61,0.1343,22,173,195,13.120000000000001,16.665,61.0,8.9981,Morning,Cold
7964,2011-12-03,Winter,2011,Dec,11,No,Saturday,Clear,0.32,0.3333,0.57,0.0896,48,227,275,13.120000000000001,16.665,56.99999999999999,6.0032,Morning,Cold
7965,2011-12-03,Winter,2011,Dec,12,No,Saturday,Clear,0.36,0.3788,0.5,0.0,78,280,358,14.76,18.94,50.0,0.0,Afternoon,Mild
7966,2011-12-03,Winter,2011,Dec,13,No,Saturday,Clear,0.36,0.3636,0.5,0.0896,70,222,292,14.76,18.18,50.0,6.0032,Afternoon,Mild
7967,2011-12-03,Winter,2011,Dec,14,No,Saturday,Clear,0.36,0.3788,0.46,0.0,92,251,343,14.76,18.94,46.0,0.0,Afternoon,Mild
7968,2011-12-03,Winter,2011,Dec,15,No,Saturday,Clear,0.38,0.3939,0.46,0.0,100,237,337,15.58,19.695,46.0,0.0,Afternoon,Mild
7969,2011-12-03,Winter,2011,Dec,16,No,Saturday,Clear,0.38,0.3939,0.46,0.0,75,230,305,15.58,19.695,46.0,0.0,Afternoon,Mild
7970,2011-12-03,Winter,2011,Dec,17,No,Saturday,Clear,0.36,0.3788,0.62,0.0,46,186,232,14.76,18.94,62.0,0.0,Evening,Mild
7971,2011-12-03,Winter,2011,Dec,18,No,Saturday,Clear,0.34,0.3333,0.53,0.1343,31,193,224,13.940000000000001,16.665,53.0,8.9981,Evening,Cold
7972,2011-12-03,Winter,2011,Dec,19,No,Saturday,Clear,0.3,0.3182,0.61,0.0896,31,144,175,12.299999999999999,15.909999999999998,61.0,6.0032,Evening,Cold
7973,2011-12-03,Winter,2011,Dec,20,No,Saturday,Clear,0.3,0.3182,0.61,0.0896,17,110,127,12.299999999999999,15.909999999999998,61.0,6.0032,Evening,Cold
7974,2011-12-03,Winter,2011,Dec,21,No,Saturday,Mist,0.3,0.3182,0.61,0.0896,5,104,109,12.299999999999999,15.909999999999998,61.0,6.0032,Night,Cold
7975,2011-12-03,Winter,2011,Dec,22,No,Saturday,Mist,0.32,0.3333,0.61,0.0896,17,97,114,13.120000000000001,16.665,61.0,6.0032,Night,Cold
7976,2011-12-03,Winter,2011,Dec,23,No,Saturday,Clear,0.3,0.303,0.7,0.1343,12,73,85,12.299999999999999,15.15,70.0,8.9981,Night,Cold
7977,2011-12-04,Winter,2011,Dec,0,No,Sunday,Clear,0.3,0.3182,0.7,0.1045,19,64,83,12.299999999999999,15.909999999999998,70.0,7.0015,Night,Cold
7978,2011-12-04,Winter,2011,Dec,1,No,Sunday,Clear,0.3,0.3182,0.75,0.0896,20,54,74,12.299999999999999,15.909999999999998,75.0,6.0032,Night,Cold
7979,2011-12-04,Winter,2011,Dec,2,No,Sunday,Clear,0.26,0.303,0.81,0.0,11,51,62,10.66,15.15,81.0,0.0,Night,Cold
7980,2011-12-04,Winter,2011,Dec,3,No,Sunday,Clear,0.28,0.3182,0.75,0.0,7,34,41,11.48,15.909999999999998,75.0,0.0,Night,Cold
7981,2011-12-04,Winter,2011,Dec,4,No,Sunday,Clear,0.26,0.303,0.87,0.0,2,9,11,10.66,15.15,87.0,0.0,Night,Cold
7982,2011-12-04,Winter,2011,Dec,5,No,Sunday,Clear,0.26,0.303,0.81,0.0,2,2,4,10.66,15.15,81.0,0.0,Night,Cold
7983,2011-12-04,Winter,2011,Dec,6,No,Sunday,Clear,0.24,0.2879,0.93,0.0,1,3,4,9.84,14.395,93.0,0.0,Morning,Cold
7984,2011-12-04,Winter,2011,Dec,7,No,Sunday,Clear,0.26,0.303,0.87,0.0,3,23,26,10.66,15.15,87.0,0.0,Morning,Cold
7985,2011-12-04,Winter,2011,Dec,8,No,Sunday,Clear,0.26,0.303,0.87,0.0,7,48,55,10.66,15.15,87.0,0.0,Morning,Cold
7986,2011-12-04,Winter,2011,Dec,9,No,Sunday,Clear,0.3,0.3333,0.81,0.0,12,114,126,12.299999999999999,16.665,81.0,0.0,Morning,Cold
7987,2011-12-04,Winter,2011,Dec,10,No,Sunday,Clear,0.32,0.3333,0.81,0.1343,36,180,216,13.120000000000001,16.665,81.0,8.9981,Morning,Cold
7988,2011-12-04,Winter,2011,Dec,11,No,Sunday,Clear,0.34,0.3333,0.81,0.1642,48,206,254,13.940000000000001,16.665,81.0,11.0014,Morning,Cold
7989,2011-12-04,Winter,2011,Dec,12,No,Sunday,Clear,0.36,0.3485,0.81,0.1642,82,247,329,14.76,17.424999999999997,81.0,11.0014,Afternoon,Mild
7990,2011-12-04,Winter,2011,Dec,13,No,Sunday,Clear,0.4,0.4091,0.66,0.2239,88,269,357,16.400000000000002,20.455000000000002,66.0,15.001299999999999,Afternoon,Mild
7991,2011-12-04,Winter,2011,Dec,14,No,Sunday,Clear,0.42,0.4242,0.62,0.1343,77,246,323,17.22,21.21,62.0,8.9981,Afternoon,Mild
7992,2011-12-04,Winter,2011,Dec,15,No,Sunday,Clear,0.42,0.4242,0.62,0.194,69,227,296,17.22,21.21,62.0,12.998000000000001,Afternoon,Mild
7993,2011-12-04,Winter,2011,Dec,16,No,Sunday,Clear,0.42,0.4242,0.58,0.2239,64,266,330,17.22,21.21,57.99999999999999,15.001299999999999,Afternoon,Mild
7994,2011-12-04,Winter,2011,Dec,17,No,Sunday,Clear,0.38,0.3939,0.76,0.1343,38,207,245,15.58,19.695,76.0,8.9981,Evening,Mild
7995,2011-12-04,Winter,2011,Dec,18,No,Sunday,Clear,0.38,0.3939,0.71,0.0,10,161,171,15.58,19.695,71.0,0.0,Evening,Mild
7996,2011-12-04,Winter,2011,Dec,19,No,Sunday,Clear,0.38,0.3939,0.76,0.0,15,158,173,15.58,19.695,76.0,0.0,Evening,Mild
7997,2011-12-04,Winter,2011,Dec,20,No,Sunday,Clear,0.36,0.3485,0.76,0.1343,8,116,124,14.76,17.424999999999997,76.0,8.9981,Evening,Mild
7998,2011-12-04,Winter,2011,Dec,21,No,Sunday,Clear,0.36,0.3636,0.81,0.1045,7,65,72,14.76,18.18,81.0,7.0015,Night,Mild
7999,2011-12-04,Winter,2011,Dec,22,No,Sunday,Clear,0.34,0.3485,0.87,0.1045,5,59,64,13.940000000000001,17.424999999999997,87.0,7.0015,Night,Cold
8000,2011-12-04,Winter,2011,Dec,23,No,Sunday,Clear,0.34,0.3485,0.87,0.1045,3,42,45,13.940000000000001,17.424999999999997,87.0,7.0015,Night,Cold
8001,2011-12-05,Winter,2011,Dec,0,No,Monday,Clear,0.32,0.3333,0.87,0.0896,3,21,24,13.120000000000001,16.665,87.0,6.0032,Night,Cold
8002,2011-12-05,Winter,2011,Dec,1,No,Monday,Clear,0.32,0.3485,0.87,0.0,2,10,12,13.120000000000001,17.424999999999997,87.0,0.0,Night,Cold
8003,2011-12-05,Winter,2011,Dec,2,No,Monday,Clear,0.32,0.3485,0.87,0.0,0,8,8,13.120000000000001,17.424999999999997,87.0,0.0,Night,Cold
8004,2011-12-05,Winter,2011,Dec,3,No,Monday,Clear,0.32,0.3485,0.87,0.0,0,2,2,13.120000000000001,17.424999999999997,87.0,0.0,Night,Cold
8005,2011-12-05,Winter,2011,Dec,4,No,Monday,Clear,0.3,0.3182,0.87,0.1045,0,7,7,12.299999999999999,15.909999999999998,87.0,7.0015,Night,Cold
8006,2011-12-05,Winter,2011,Dec,5,No,Monday,Clear,0.3,0.3182,0.87,0.1045,1,24,25,12.299999999999999,15.909999999999998,87.0,7.0015,Night,Cold
8007,2011-12-05,Winter,2011,Dec,6,No,Monday,Clear,0.3,0.3182,0.93,0.0896,1,89,90,12.299999999999999,15.909999999999998,93.0,6.0032,Morning,Cold
8008,2011-12-05,Winter,2011,Dec,7,No,Monday,Clear,0.32,0.3485,0.9,0.0,9,274,283,13.120000000000001,17.424999999999997,90.0,0.0,Morning,Cold
8009,2011-12-05,Winter,2011,Dec,8,No,Monday,Clear,0.32,0.3485,0.93,0.0,12,392,404,13.120000000000001,17.424999999999997,93.0,0.0,Morning,Cold
8010,2011-12-05,Winter,2011,Dec,9,No,Monday,Mist,0.36,0.3636,0.87,0.0896,12,178,190,14.76,18.18,87.0,6.0032,Morning,Mild
8011,2011-12-05,Winter,2011,Dec,10,No,Monday,Mist,0.36,0.3636,0.87,0.0896,9,78,87,14.76,18.18,87.0,6.0032,Morning,Mild
8012,2011-12-05,Winter,2011,Dec,11,No,Monday,Mist,0.36,0.3636,0.87,0.0896,17,106,123,14.76,18.18,87.0,6.0032,Morning,Mild
8013,2011-12-05,Winter,2011,Dec,12,No,Monday,Mist,0.4,0.4091,0.76,0.1045,29,125,154,16.400000000000002,20.455000000000002,76.0,7.0015,Afternoon,Mild
8014,2011-12-05,Winter,2011,Dec,13,No,Monday,Mist,0.42,0.4242,0.71,0.0896,18,153,171,17.22,21.21,71.0,6.0032,Afternoon,Mild
8015,2011-12-05,Winter,2011,Dec,14,No,Monday,Mist,0.46,0.4545,0.67,0.0,7,126,133,18.86,22.725,67.0,0.0,Afternoon,Mild
8016,2011-12-05,Winter,2011,Dec,15,No,Monday,Mist,0.46,0.4545,0.72,0.0896,16,132,148,18.86,22.725,72.0,6.0032,Afternoon,Mild
8017,2011-12-05,Winter,2011,Dec,16,No,Monday,Clear,0.5,0.4848,0.63,0.0896,10,238,248,20.5,24.240000000000002,63.0,6.0032,Afternoon,Mild
8018,2011-12-05,Winter,2011,Dec,17,No,Monday,Clear,0.42,0.4242,0.77,0.0,16,430,446,17.22,21.21,77.0,0.0,Evening,Mild
8019,2011-12-05,Winter,2011,Dec,18,No,Monday,Clear,0.44,0.4394,0.77,0.0,13,386,399,18.04,21.97,77.0,0.0,Evening,Mild
8020,2011-12-05,Winter,2011,Dec,19,No,Monday,Mist,0.46,0.4545,0.77,0.0,13,295,308,18.86,22.725,77.0,0.0,Evening,Mild
8021,2011-12-05,Winter,2011,Dec,20,No,Monday,Mist,0.46,0.4545,0.82,0.1045,15,190,205,18.86,22.725,82.0,7.0015,Evening,Mild
8022,2011-12-05,Winter,2011,Dec,21,No,Monday,Mist,0.44,0.4394,0.88,0.0896,10,166,176,18.04,21.97,88.0,6.0032,Night,Mild
8023,2011-12-05,Winter,2011,Dec,22,No,Monday,Mist,0.44,0.4394,0.88,0.1343,12,94,106,18.04,21.97,88.0,8.9981,Night,Mild
8024,2011-12-05,Winter,2011,Dec,23,No,Monday,Mist,0.46,0.4545,0.88,0.1343,8,54,62,18.86,22.725,88.0,8.9981,Night,Mild
8025,2011-12-06,Winter,2011,Dec,0,No,Tuesday,Mist,0.5,0.4848,0.77,0.2985,3,25,28,20.5,24.240000000000002,77.0,19.999499999999998,Night,Mild
8026,2011-12-06,Winter,2011,Dec,1,No,Tuesday,Mist,0.46,0.4545,0.88,0.2985,2,14,16,18.86,22.725,88.0,19.999499999999998,Night,Mild
8027,2011-12-06,Winter,2011,Dec,2,No,Tuesday,Mist,0.46,0.4545,0.87,0.194,0,3,3,18.86,22.725,87.0,12.998000000000001,Night,Mild
